epoch,experiment,loss,sig2b_est0,sig2b_est1,sig2b_est2,sig2e_est,val_loss
7,1,162.6898651123047,0.13085288,1.7946675,3.273051,1.2645904,160.19430541992188
8,1,161.5253448486328,0.12242325,1.7719419,3.5401309,1.2380638,160.6572265625
9,1,161.23512268066406,0.12048799,1.7308315,3.8107786,1.2288917,158.6763916015625
10,1,160.41233825683594,0.12034284,1.6787573,4.0806427,1.2052511,158.59854125976562
11,1,160.00088500976562,0.12561527,1.6181535,4.3514233,1.2018931,158.19345092773438
12,1,159.5706024169922,0.1190279,1.5523137,4.622307,1.1892285,158.42689514160156
13,1,159.24685668945312,0.11896378,1.4848748,4.8851743,1.1890314,157.91184997558594
14,1,158.8531494140625,0.12007212,1.430441,5.1476545,1.1802262,157.74452209472656
15,1,158.515380859375,0.12131236,1.3746032,5.40462,1.1658089,156.82542419433594
16,1,158.253662109375,0.12122985,1.328329,5.652162,1.1648777,156.75283813476562
17,1,157.97804260253906,0.118995376,1.2885252,5.894388,1.1591449,157.53640747070312
18,1,158.06610107421875,0.11616744,1.2540588,6.1274543,1.1606033,156.2821044921875
19,1,157.73146057128906,0.121496916,1.2326494,6.3518887,1.1567335,156.4009246826172
20,1,157.70706176757812,0.119321324,1.2059778,6.5653834,1.1494043,155.94473266601562
21,1,157.63833618164062,0.12209691,1.1895137,6.771842,1.1558424,155.62594604492188
22,1,157.45419311523438,0.11770605,1.1715442,6.96932,1.1454768,155.86573791503906
23,1,157.44300842285156,0.1158111,1.1648327,7.157127,1.147563,155.77096557617188
24,1,157.14968872070312,0.11702739,1.158057,7.333954,1.1398273,155.874267578125
25,1,156.96632385253906,0.120892935,1.1441605,7.5024676,1.1347448,156.45260620117188
26,1,157.1644744873047,0.118342645,1.138655,7.6625543,1.1346489,155.2970428466797
27,1,156.82164001464844,0.12111586,1.1330857,7.8128138,1.1315516,156.21560668945312
28,1,156.73220825195312,0.11850348,1.1275793,7.9559517,1.1298376,155.24366760253906
29,1,156.7003631591797,0.118934795,1.1220865,8.088096,1.1272733,155.611083984375
30,1,156.76052856445312,0.117527395,1.1181219,8.212625,1.1312523,156.1288604736328
31,1,156.747314453125,0.11177912,1.1170679,8.333551,1.1296297,155.23451232910156
32,1,156.41818237304688,0.11702635,1.1149348,8.445259,1.1242167,155.36077880859375
33,1,156.5555419921875,0.11668516,1.1151739,8.550419,1.1249204,155.46063232421875
34,1,156.2395782470703,0.114071846,1.111418,8.647157,1.1206766,155.6849822998047
35,1,156.27488708496094,0.12418607,1.1087276,8.740227,1.121491,155.57284545898438
36,1,156.24168395996094,0.11990623,1.110511,8.825697,1.1215945,155.37100219726562
37,1,156.1172332763672,0.11502984,1.1070668,8.905184,1.1201667,155.96200561523438
38,1,156.13531494140625,0.11848833,1.1074581,8.978495,1.1178861,155.26527404785156
39,1,155.97976684570312,0.12058949,1.1030622,9.047153,1.1119263,154.7154998779297
40,1,156.0701904296875,0.12007629,1.1058773,9.113067,1.1169919,156.07066345214844
41,1,156.14642333984375,0.11875583,1.1032809,9.172674,1.1184478,155.33351135253906
42,1,155.966552734375,0.120510936,1.0988119,9.229252,1.1169099,154.80995178222656
43,1,155.96661376953125,0.11633038,1.0975881,9.280343,1.1137043,154.8379364013672
44,1,155.92681884765625,0.11897709,1.0967349,9.327742,1.1094879,155.02880859375
45,1,155.79397583007812,0.12025653,1.0921774,9.372381,1.110746,155.03814697265625
46,1,155.98907470703125,0.12240182,1.0959151,9.415591,1.1123115,154.91395568847656
47,1,155.68959045410156,0.11660874,1.0891438,9.453344,1.1039424,155.0294952392578
48,1,155.79376220703125,0.11670923,1.0895988,9.493004,1.1071205,155.34637451171875
49,1,155.7615203857422,0.11496718,1.0958588,9.529828,1.1092691,155.18972778320312
0,2,213.755859375,1.0098715,1.220773,1.3801333,1.3896085,173.90078735351562
1,2,178.4285125732422,0.8713765,1.3491251,1.6794802,1.4853493,165.26174926757812
2,2,172.61114501953125,0.6398561,1.4485826,1.9594096,1.4909443,161.87864685058594
3,2,168.12612915039062,0.31471047,1.5335798,2.2349951,1.4139726,160.0568084716797
4,2,165.47618103027344,0.14521295,1.6100786,2.513303,1.3306996,158.39810180664062
5,2,163.74330139160156,0.12863876,1.6549772,2.7895815,1.2732083,157.41165161132812
6,2,162.04359436035156,0.12596026,1.6687185,3.0616148,1.2356427,156.92068481445312
7,2,161.27581787109375,0.12116284,1.6503615,3.3341703,1.218972,157.16531372070312
8,2,160.75689697265625,0.11652145,1.6065623,3.6062262,1.2053362,156.77899169921875
9,2,160.06076049804688,0.11602897,1.5482998,3.8809454,1.1911082,156.3933563232422
10,2,159.93865966796875,0.120842606,1.4739779,4.1549215,1.1897229,156.0794677734375
11,2,159.45396423339844,0.11118681,1.3933604,4.4292965,1.1803633,156.69296264648438
12,2,159.19656372070312,0.1154255,1.313539,4.7005763,1.1811212,156.29061889648438
13,2,158.98916625976562,0.11374509,1.2364064,4.9694347,1.1694084,155.52285766601562
14,2,158.7806854248047,0.11212082,1.1744553,5.231802,1.1705842,155.99493408203125
15,2,158.56060791015625,0.109089784,1.1244057,5.489838,1.1670129,156.3163604736328
16,2,158.32489013671875,0.10915658,1.0837176,5.739771,1.1577733,155.81930541992188
17,2,158.1287384033203,0.10700472,1.0541755,5.985183,1.1542006,155.7496795654297
18,2,158.00119018554688,0.11574398,1.026102,6.2184935,1.1485065,155.70266723632812
19,2,158.05331420898438,0.11481889,1.0038637,6.4455986,1.1578945,155.04994201660156
20,2,157.82786560058594,0.11440662,0.9817578,6.6637583,1.1531079,155.33160400390625
21,2,157.53329467773438,0.11580761,0.9715345,6.8723826,1.1439812,155.71775817871094
22,2,157.18365478515625,0.11457331,0.96100074,7.0706177,1.136937,155.33657836914062
23,2,157.42738342285156,0.11658238,0.9521272,7.258406,1.1443561,155.23123168945312
24,2,157.2435302734375,0.10742048,0.9405035,7.4393888,1.1383836,155.0247039794922
25,2,157.07598876953125,0.10937195,0.94036907,7.611655,1.1335828,154.9788055419922
26,2,157.26260375976562,0.11162228,0.93207514,7.7761106,1.1375345,155.42042541503906
27,2,157.03582763671875,0.10735453,0.9305896,7.9277864,1.137662,155.57891845703125
28,2,157.10731506347656,0.11239879,0.92815304,8.072491,1.1403466,155.13888549804688
29,2,157.01602172851562,0.115327686,0.9221958,8.20824,1.138363,155.14793395996094
30,2,157.04623413085938,0.110691816,0.91470975,8.337482,1.1338286,154.72825622558594
31,2,156.80316162109375,0.10812075,0.91446763,8.461969,1.1254644,155.74575805664062
32,2,156.79176330566406,0.114916496,0.91205513,8.576799,1.1302314,155.13267517089844
33,2,156.648681640625,0.11324701,0.90824383,8.684225,1.1239843,154.82810974121094
34,2,156.84657287597656,0.11216408,0.90674394,8.78558,1.128339,154.89837646484375
35,2,156.6310577392578,0.109710045,0.9089441,8.882538,1.1230308,155.09536743164062
36,2,156.54823303222656,0.106492504,0.9061903,8.972416,1.1235306,155.15963745117188
37,2,156.45018005371094,0.11272783,0.9077919,9.054028,1.1198752,154.83599853515625
38,2,156.41351318359375,0.11346792,0.90041876,9.13125,1.1217052,154.60142517089844
39,2,156.5119171142578,0.10889687,0.905107,9.20415,1.1238478,154.8716583251953
40,2,156.3613739013672,0.10669011,0.90299654,9.272986,1.1165321,154.03744506835938
41,2,156.2921600341797,0.10995834,0.89826506,9.337432,1.1140721,154.42567443847656
42,2,156.2946014404297,0.11172113,0.8965049,9.39457,1.114898,154.51602172851562
43,2,156.54820251464844,0.10763949,0.9006163,9.451122,1.1203241,154.68746948242188
44,2,156.31761169433594,0.11204817,0.90100074,9.503589,1.1188092,154.97354125976562
45,2,156.3586883544922,0.1112066,0.89740974,9.552529,1.1170884,154.32858276367188
46,2,156.2115020751953,0.10687633,0.8960825,9.599925,1.1123395,154.725341796875
47,2,156.14413452148438,0.10785902,0.89509344,9.641225,1.1142694,154.88418579101562
48,2,156.28794860839844,0.11379022,0.8941514,9.682383,1.1202438,154.4549560546875
49,2,156.20480346679688,0.11047059,0.89864844,9.719285,1.1184881,154.56362915039062
50,2,156.06784057617188,0.11059885,0.89699864,9.754647,1.1105547,154.2445068359375
0,3,213.72137451171875,1.0311638,1.2300133,1.369822,1.3907828,173.31678771972656
1,3,178.81570434570312,0.93212396,1.3677441,1.6708351,1.490248,166.0413818359375
2,3,172.36383056640625,0.7225142,1.4700873,1.9477974,1.4890243,163.00967407226562
3,3,168.74765014648438,0.39956716,1.5585437,2.2205212,1.4277875,161.54855346679688
4,3,165.7938232421875,0.14561284,1.6458203,2.4973483,1.3418056,160.3335418701172
5,3,164.0334930419922,0.13038087,1.7041348,2.7725608,1.2911276,159.7775421142578
6,3,162.74818420410156,0.11911953,1.730739,3.0458016,1.2593163,159.17178344726562
7,3,161.88568115234375,0.11264868,1.729214,3.318589,1.2475019,158.84954833984375
8,3,161.10389709472656,0.12802777,1.6977756,3.5914524,1.2223868,158.87738037109375
9,3,160.68467712402344,0.11974852,1.6444203,3.8656337,1.2145385,158.69174194335938
10,3,160.14280700683594,0.116033725,1.5766445,4.1412964,1.2039229,157.98184204101562
11,3,159.998779296875,0.11697215,1.4972705,4.4142957,1.2012331,157.68783569335938
12,3,159.47718811035156,0.118004665,1.424437,4.6874866,1.1888078,157.55279541015625
13,3,159.02980041503906,0.11729775,1.3486096,4.956128,1.1831772,157.40896606445312
14,3,159.0126495361328,0.11949073,1.2881958,5.2205215,1.1807641,157.34486389160156
15,3,158.34613037109375,0.11080242,1.2301949,5.4768744,1.1678654,157.46084594726562
16,3,158.28627014160156,0.11103493,1.1783038,5.7266498,1.1723495,156.93783569335938
17,3,158.4181365966797,0.11247198,1.136529,5.971552,1.1764845,157.10433959960938
18,3,157.87905883789062,0.107238494,1.1069882,6.208048,1.1634043,156.46444702148438
19,3,158.0123748779297,0.113987945,1.0786396,6.4355774,1.163427,156.8035430908203
20,3,157.7100067138672,0.11388259,1.0588636,6.65216,1.1547495,156.46885681152344
21,3,157.36534118652344,0.109774694,1.0402406,6.8616405,1.1497983,156.43582153320312
22,3,157.35755920410156,0.11659016,1.0263125,7.059169,1.1532781,156.76876831054688
23,3,157.45855712890625,0.11231384,1.0133424,7.2478943,1.1500986,156.79673767089844
24,3,157.18728637695312,0.10786107,1.0019053,7.4278083,1.1469264,156.06570434570312
25,3,157.06732177734375,0.111597426,0.99644256,7.599063,1.1423959,156.58956909179688
26,3,157.0452423095703,0.112136126,0.9933867,7.761811,1.1443202,156.79830932617188
27,3,157.19366455078125,0.11288756,0.9903763,7.9140954,1.1471318,156.55628967285156
28,3,157.1276092529297,0.1076339,0.9878275,8.056568,1.1491126,156.7070770263672
29,3,156.87826538085938,0.10898902,0.9816293,8.189986,1.1433176,156.59176635742188
30,3,156.77383422851562,0.10891243,0.98016906,8.318212,1.1350384,156.47254943847656
31,3,156.65040588378906,0.10881238,0.9751427,8.437393,1.1309612,156.71620178222656
32,3,156.58853149414062,0.10771555,0.9712546,8.550895,1.1307921,155.8555450439453
33,3,156.531982421875,0.111962706,0.96741587,8.654365,1.1291279,155.74855041503906
34,3,156.44883728027344,0.10545348,0.96993023,8.753189,1.1309898,156.47523498535156
35,3,156.639404296875,0.10891364,0.96369815,8.846725,1.1308706,156.44119262695312
36,3,156.37118530273438,0.1108196,0.95539147,8.933709,1.1315874,156.81942749023438
37,3,156.54937744140625,0.10821883,0.9588202,9.015377,1.130805,157.09922790527344
38,3,156.43055725097656,0.110591754,0.96055156,9.092227,1.1309108,156.5076141357422
39,3,156.41224670410156,0.108687,0.9627553,9.163557,1.1281856,157.030029296875
40,3,156.44866943359375,0.10901053,0.9621391,9.227464,1.1287403,156.37503051757812
41,3,156.5408172607422,0.112389095,0.9583054,9.287664,1.1318055,157.05389404296875
42,3,156.2762908935547,0.11048244,0.95481557,9.3439,1.1240579,156.96597290039062
43,3,156.2516326904297,0.10879098,0.958035,9.396335,1.1299877,156.68475341796875
0,4,209.68939208984375,1.0140709,1.2349496,1.3939127,1.3730714,173.71435546875
1,4,179.1205596923828,0.88020545,1.3641254,1.6941326,1.4925083,168.75608825683594
2,4,172.57281494140625,0.63648826,1.4610056,1.9694649,1.4973506,164.18148803710938
3,4,168.37460327148438,0.28643218,1.5439063,2.2395387,1.4238311,161.8101043701172
4,4,165.86924743652344,0.1355383,1.6226437,2.511186,1.3439682,160.30056762695312
5,4,164.56460571289062,0.12775685,1.6729774,2.7774186,1.3032218,160.72616577148438
6,4,163.25747680664062,0.12793513,1.6956271,3.0425324,1.2652721,159.1495361328125
7,4,162.46083068847656,0.12028627,1.6928109,3.306449,1.2467215,158.30020141601562
8,4,161.5175323486328,0.12188759,1.6718299,3.5696428,1.2277449,158.49441528320312
9,4,160.97523498535156,0.11946738,1.629976,3.8344078,1.2171437,158.4413604736328
10,4,160.85472106933594,0.124674916,1.570431,4.0954857,1.2177656,157.55628967285156
11,4,160.12124633789062,0.116963625,1.506114,4.3572187,1.196796,157.436279296875
12,4,159.8077850341797,0.114280865,1.4324168,4.611023,1.191384,157.17855834960938
13,4,159.35215759277344,0.10925817,1.3660399,4.8630505,1.1837388,157.29953002929688
14,4,159.10365295410156,0.11319155,1.3048147,5.110165,1.1806134,157.47763061523438
15,4,159.24908447265625,0.11459432,1.2580123,5.352438,1.1809915,156.86012268066406
16,4,158.70947265625,0.1121241,1.2105479,5.582527,1.1737477,156.82879638671875
17,4,158.32899475097656,0.116837144,1.1736522,5.8054237,1.1634424,156.80416870117188
18,4,158.5784912109375,0.11445654,1.1432472,6.019933,1.1678185,156.94418334960938
19,4,158.2587127685547,0.112442374,1.1185073,6.222788,1.1623976,156.22634887695312
20,4,158.1087188720703,0.10881502,1.1032751,6.417563,1.1636717,156.6487579345703
21,4,157.8484649658203,0.11518112,1.0852361,6.602871,1.1565943,156.13180541992188
22,4,157.8167266845703,0.1110193,1.0775915,6.783127,1.1516335,156.63272094726562
23,4,157.7327423095703,0.1082126,1.0656933,6.951008,1.150984,156.72450256347656
24,4,157.48980712890625,0.11227422,1.0550753,7.1101036,1.1437695,156.63168334960938
25,4,157.5913848876953,0.11225261,1.0499356,7.2593503,1.1501243,155.9627227783203
26,4,157.3542022705078,0.109667026,1.0444261,7.4005337,1.1463952,156.12466430664062
27,4,157.51499938964844,0.10996532,1.0403336,7.5333347,1.1470658,156.4993438720703
28,4,157.353759765625,0.108984046,1.0346812,7.6598043,1.143998,155.85903930664062
29,4,157.07559204101562,0.11087667,1.0329862,7.7789917,1.1412789,156.00697326660156
30,4,157.26365661621094,0.11055152,1.0308981,7.8903356,1.1394187,155.4446258544922
31,4,157.2490997314453,0.11065298,1.0281779,7.9946046,1.1431798,155.7485809326172
32,4,156.92124938964844,0.1140428,1.0275402,8.092473,1.138243,155.954345703125
33,4,156.96995544433594,0.11363853,1.0241355,8.182855,1.1334449,155.9084014892578
34,4,156.9493865966797,0.11352765,1.0203611,8.268518,1.1357963,155.6968231201172
35,4,156.9256591796875,0.10930012,1.0214647,8.346878,1.1288122,155.57211303710938
36,4,156.77392578125,0.11272128,1.0179129,8.421284,1.1309572,156.7917938232422
37,4,156.70660400390625,0.10865936,1.0153033,8.490537,1.1242692,156.18128967285156
38,4,156.5291290283203,0.11602087,1.0155886,8.556114,1.1274501,155.64828491210938
39,4,156.7914581298828,0.11511761,1.0156912,8.615555,1.1309123,155.1861114501953
40,4,156.72720336914062,0.11298341,1.0141395,8.674204,1.1278881,156.3731231689453
41,4,156.56256103515625,0.11030213,1.0140691,8.727856,1.1260542,155.73226928710938
42,4,156.42376708984375,0.11155571,1.0177183,8.780587,1.1285511,155.41151428222656
43,4,156.38282775878906,0.11214484,1.0161479,8.825288,1.1248413,155.6266326904297
44,4,156.73191833496094,0.10943337,1.0139967,8.86737,1.1330147,155.85635375976562
45,4,156.464111328125,0.109123565,1.0155017,8.9078455,1.1244552,155.74588012695312
46,4,156.5172576904297,0.11145292,1.0150132,8.94505,1.1268917,155.65805053710938
47,4,156.57000732421875,0.11191926,1.0098056,8.979669,1.128406,155.34347534179688
48,4,156.3037109375,0.108670704,1.0116079,9.012252,1.1253452,155.49757385253906
49,4,156.10243225097656,0.11077821,1.0090127,9.043476,1.1175723,155.61903381347656
0,5,211.31629943847656,0.95415586,1.2306722,1.3767011,1.3954613,179.65188598632812
1,5,178.78341674804688,0.77696645,1.373062,1.6731095,1.5001798,169.07345581054688
2,5,172.5095672607422,0.48415494,1.4834714,1.9473321,1.5035528,165.3120880126953
3,5,169.0078887939453,0.2111861,1.5849278,2.2164958,1.4430577,162.80271911621094
4,5,165.99009704589844,0.15263586,1.6543468,2.4819663,1.352915,160.98377990722656
5,5,164.6041717529297,0.15203026,1.6925793,2.7438235,1.3076868,160.04452514648438
6,5,162.8219451904297,0.14836027,1.7013223,3.0038142,1.2578274,158.77792358398438
7,5,161.9629364013672,0.14057006,1.6854923,3.2629702,1.2371517,158.1077423095703
8,5,161.2029571533203,0.14102234,1.6516972,3.5194209,1.2173176,157.60142517089844
9,5,160.15841674804688,0.14107235,1.6013018,3.7784019,1.1996614,157.643310546875
10,5,160.18356323242188,0.14528279,1.5416534,4.0340896,1.1921254,156.60433959960938
11,5,159.49668884277344,0.14337367,1.4753029,4.2902784,1.1862243,156.410400390625
12,5,159.01638793945312,0.13897488,1.417164,4.541219,1.1770029,156.79296875
13,5,158.8797149658203,0.14215542,1.36403,4.7914715,1.1705863,157.1244354248047
14,5,158.50497436523438,0.13725081,1.3124197,5.034887,1.1593553,156.07656860351562
15,5,158.23304748535156,0.13285893,1.2748277,5.269858,1.1612666,156.97531127929688
16,5,158.113525390625,0.13774441,1.2396362,5.4991646,1.1544802,156.36370849609375
17,5,158.048095703125,0.1378711,1.2124376,5.719886,1.1540447,157.0930938720703
18,5,157.73794555664062,0.13654397,1.1890256,5.9331355,1.1501734,156.52206420898438
19,5,157.87205505371094,0.13834608,1.1719836,6.1387978,1.1539462,156.38804626464844
20,5,157.4515838623047,0.13816337,1.1573496,6.3331747,1.1436357,156.43789672851562
21,5,157.4720001220703,0.13194618,1.1417631,6.517597,1.148872,156.10427856445312
22,5,157.25064086914062,0.13137852,1.1312113,6.691454,1.1345253,155.96661376953125
23,5,157.37696838378906,0.13458149,1.1294289,6.857097,1.1403843,156.10633850097656
24,5,157.1110382080078,0.13584423,1.1215422,7.014087,1.134353,156.42530822753906
25,5,157.046142578125,0.13309631,1.112675,7.163749,1.131249,156.30087280273438
26,5,156.8121795654297,0.13558748,1.1085842,7.30458,1.1265194,155.70684814453125
27,5,156.85699462890625,0.13622041,1.1016964,7.436147,1.1335825,156.84335327148438
28,5,156.70220947265625,0.13612556,1.0942822,7.559239,1.1263795,155.8183135986328
29,5,156.62623596191406,0.13177548,1.0945047,7.6751657,1.1255056,155.83787536621094
30,5,156.79061889648438,0.13394588,1.0900525,7.785506,1.130902,156.13487243652344
31,5,156.62905883789062,0.13300695,1.0867862,7.8864765,1.1222184,155.83082580566406
32,5,156.4530792236328,0.1333666,1.0829948,7.984565,1.1197096,155.38522338867188
33,5,156.4781494140625,0.13477342,1.0771159,8.075365,1.1252211,155.73336791992188
34,5,156.36988830566406,0.13184164,1.0737448,8.160217,1.1189566,155.74588012695312
35,5,156.34339904785156,0.13273847,1.0761825,8.240149,1.1201437,155.49264526367188
36,5,156.4423370361328,0.13639258,1.0722632,8.314198,1.1207291,155.56466674804688
37,5,156.2254180908203,0.13684511,1.06939,8.383815,1.1162878,155.96580505371094
38,5,156.48480224609375,0.13481201,1.0696429,8.447179,1.1252106,155.76651000976562
39,5,156.13148498535156,0.13033096,1.0680641,8.507423,1.1117929,155.5429229736328
40,5,156.0789337158203,0.12951513,1.0693202,8.563638,1.1117489,155.71246337890625
41,5,156.2039337158203,0.12680224,1.0671713,8.614874,1.1145229,156.33279418945312
42,5,156.24476623535156,0.12981331,1.0685126,8.66055,1.1194624,155.9420166015625
0,6,211.57394409179688,1.0185304,1.233496,1.3377789,1.385293,175.4017791748047
1,6,179.857666015625,0.8860078,1.3680027,1.6158407,1.5049738,170.76568603515625
2,6,174.90513610839844,0.63657135,1.4731016,1.8724475,1.5399698,166.06146240234375
3,6,170.53018188476562,0.25339377,1.5669848,2.1243994,1.4830738,163.10302734375
4,6,167.75645446777344,0.10592553,1.6574309,2.3800902,1.404864,160.82302856445312
5,6,165.26792907714844,0.10810041,1.7142975,2.6322298,1.3288168,159.92584228515625
6,6,164.1233673095703,0.110226914,1.7381884,2.88269,1.2959269,159.59999084472656
7,6,163.09402465820312,0.10749484,1.7408838,3.1337254,1.2797061,158.79624938964844
8,6,162.16403198242188,0.104051426,1.7182755,3.3856318,1.2542272,158.53512573242188
9,6,161.45504760742188,0.092319004,1.6764436,3.6379416,1.2336468,158.0798797607422
10,6,160.861328125,0.10320043,1.6285704,3.8942802,1.2256651,158.00123596191406
11,6,160.4713897705078,0.09077298,1.5773227,4.1504087,1.2182931,157.65960693359375
12,6,159.7735595703125,0.09344903,1.5144639,4.4047775,1.1992131,157.61361694335938
13,6,159.68576049804688,0.094872266,1.4545202,4.656138,1.2020401,157.7653350830078
14,6,159.25396728515625,0.09341668,1.39673,4.904738,1.19355,156.69668579101562
15,6,159.10755920410156,0.094611555,1.3471715,5.1485224,1.196821,157.1273956298828
16,6,158.75982666015625,0.091142856,1.2961401,5.385524,1.186852,157.0471649169922
17,6,158.38485717773438,0.09573203,1.2548766,5.6160808,1.1709359,156.81451416015625
18,6,158.35992431640625,0.100511834,1.2220324,5.838116,1.180533,156.69497680664062
19,6,158.2729949951172,0.10310903,1.1897404,6.0531783,1.1668134,156.2089385986328
20,6,157.76376342773438,0.09843315,1.1701424,6.2590804,1.1557357,156.4310302734375
21,6,157.70411682128906,0.09820459,1.1557076,6.4584327,1.1537663,156.67245483398438
22,6,157.6116943359375,0.09740971,1.1434504,6.647725,1.1555303,156.18701171875
23,6,157.47181701660156,0.09783428,1.1210618,6.8281527,1.1569983,155.84120178222656
24,6,157.50302124023438,0.09289913,1.1171175,7.003733,1.152197,155.60910034179688
25,6,157.24476623535156,0.09708509,1.1094598,7.1683335,1.146798,155.69410705566406
26,6,157.28712463378906,0.08538858,1.0976212,7.326712,1.1508043,155.75839233398438
27,6,157.15597534179688,0.095225036,1.0924786,7.4738503,1.1448253,155.7534637451172
28,6,156.98590087890625,0.09098464,1.0856307,7.6145163,1.1462681,155.70431518554688
29,6,156.7075653076172,0.09222672,1.0832729,7.7460775,1.1335866,155.7535858154297
30,6,156.766845703125,0.09238903,1.0801789,7.8700247,1.1352885,155.39120483398438
31,6,156.90191650390625,0.08987003,1.0757502,7.98832,1.1386151,155.2105255126953
32,6,156.62326049804688,0.09468795,1.0715772,8.101767,1.1319704,155.77735900878906
33,6,156.67440795898438,0.0904044,1.0695608,8.205923,1.137414,155.60842895507812
34,6,156.6361846923828,0.09143278,1.0707383,8.304918,1.1365105,155.4652557373047
35,6,156.52735900878906,0.09270233,1.0699855,8.398295,1.1308498,155.47080993652344
36,6,156.43338012695312,0.10131547,1.0634689,8.485279,1.1266092,155.7213134765625
37,6,156.59613037109375,0.09734011,1.0609459,8.567349,1.1330303,155.3749237060547
38,6,156.4524688720703,0.09610758,1.0585374,8.640227,1.1243757,155.53683471679688
