,mode,N,sig2e,sig2b0,sig2b1,sig2b2,q0,q1,q2,experiment,exp_type,mse,sig2e_est,sig2b_est0,sig2b_est1,sig2b_est2,n_epochs,time
44,intercepts,100000,1,0.3,3,0.3,1000,2000,3000,4,ignore,231.4515723,,,,,33,40.82696557
45,intercepts,100000,1,0.3,3,0.3,1000,2000,3000,4,embed,14.85713267,,,,,12,27.55853176
46,intercepts,100000,1,0.3,3,3,1000,2000,3000,0,ohe,15.14669649,,,,,14,56.65281487
47,intercepts,100000,1,0.3,3,3,1000,2000,3000,0,ignore,481.9261665,,,,,33,40.68069839
48,intercepts,100000,1,0.3,3,3,1000,2000,3000,0,embed,24.94300801,,,,,12,27.2410295
49,intercepts,100000,1,0.3,3,3,1000,2000,3000,1,ohe,15.02186095,,,,,14,56.37704849
50,intercepts,100000,1,0.3,3,3,1000,2000,3000,1,ignore,476.4455757,,,,,28,34.706671
51,intercepts,100000,1,0.3,3,3,1000,2000,3000,1,embed,23.81422912,,,,,12,27.42338061
52,intercepts,100000,1,0.3,3,3,1000,2000,3000,2,ohe,8.354291583,,,,,66,174.9257009
53,intercepts,100000,1,0.3,3,3,1000,2000,3000,2,ignore,547.1769061,,,,,30,37.92239475
54,intercepts,100000,1,0.3,3,3,1000,2000,3000,2,embed,27.5161991,,,,,12,27.86644793
55,intercepts,100000,1,0.3,3,3,1000,2000,3000,3,ohe,17.90262121,,,,,13,54.22116423
56,intercepts,100000,1,0.3,3,3,1000,2000,3000,3,ignore,559.6605298,,,,,12,15.7698741
57,intercepts,100000,1,0.3,3,3,1000,2000,3000,3,embed,29.9459827,,,,,12,28.05660677
58,intercepts,100000,1,0.3,3,3,1000,2000,3000,4,ohe,9.715779636,,,,,55,149.3695924
59,intercepts,100000,1,0.3,3,3,1000,2000,3000,4,ignore,482.013128,,,,,21,26.99206901
60,intercepts,100000,1,0.3,3,3,1000,2000,3000,4,embed,20.49198072,,,,,53,116.9242768
61,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,0,ohe,9.039735003,,,,,21,72.27027988
62,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,0,ignore,142.7771987,,,,,22,27.75206733
63,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,0,embed,5.798580698,,,,,36,79.28198576
64,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,1,ohe,6.56126555,,,,,12,51.97736192
65,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,1,ignore,137.9098716,,,,,24,30.25878263
66,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,1,embed,9.760814873,,,,,12,27.84448647
67,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,2,ohe,9.117872915,,,,,13,54.29482341
68,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,2,ignore,155.573179,,,,,21,26.42022824
69,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,2,embed,9.281600314,,,,,12,27.82820559
70,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,3,ohe,5.375808802,,,,,22,75.1814549
71,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,3,ignore,141.8983551,,,,,28,36.03496647
72,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,3,embed,6.000069363,,,,,50,111.3458414
73,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,4,ohe,8.248930431,,,,,15,58.97092509
74,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,4,ignore,178.3347412,,,,,16,20.52667737
75,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,4,embed,9.838467966,,,,,12,27.64808965
76,intercepts,100000,1,3,0.3,3,1000,2000,3000,0,ohe,20.28087809,,,,,13,54.25946164
77,intercepts,100000,1,3,0.3,3,1000,2000,3000,0,ignore,418.819677,,,,,26,33.13240409
78,intercepts,100000,1,3,0.3,3,1000,2000,3000,0,embed,19.23290579,,,,,12,27.91935349
79,intercepts,100000,1,3,0.3,3,1000,2000,3000,1,ohe,17.72311928,,,,,15,59.10948038
80,intercepts,100000,1,3,0.3,3,1000,2000,3000,1,ignore,440.2841364,,,,,21,26.76917052
81,intercepts,100000,1,3,0.3,3,1000,2000,3000,1,embed,22.20445602,,,,,13,30.26208544
82,intercepts,100000,1,3,0.3,3,1000,2000,3000,2,ohe,22.29179938,,,,,12,52.82880354
83,intercepts,100000,1,3,0.3,3,1000,2000,3000,2,ignore,438.2130119,,,,,22,28.04183602
84,intercepts,100000,1,3,0.3,3,1000,2000,3000,2,embed,16.08259393,,,,,13,30.43881369
85,intercepts,100000,1,3,0.3,3,1000,2000,3000,3,ohe,12.65232398,,,,,15,59.50590897
86,intercepts,100000,1,3,0.3,3,1000,2000,3000,3,ignore,395.0863918,,,,,37,46.71997523
87,intercepts,100000,1,3,0.3,3,1000,2000,3000,3,embed,24.5302032,,,,,12,28.1998024
88,intercepts,100000,1,3,0.3,3,1000,2000,3000,4,ohe,12.51069927,,,,,16,61.29311585
89,intercepts,100000,1,3,0.3,3,1000,2000,3000,4,ignore,455.7744235,,,,,27,33.9087708
90,intercepts,100000,1,3,0.3,3,1000,2000,3000,4,embed,31.89709864,,,,,11,25.74776125
91,intercepts,100000,1,3,3,0.3,1000,2000,3000,0,ohe,15.84971459,,,,,14,56.72281575
92,intercepts,100000,1,3,3,0.3,1000,2000,3000,0,ignore,361.2173045,,,,,29,36.44489384
93,intercepts,100000,1,3,3,0.3,1000,2000,3000,0,embed,23.35547194,,,,,13,30.22783446
94,intercepts,100000,1,3,3,0.3,1000,2000,3000,1,ohe,17.91942846,,,,,13,54.61199498
95,intercepts,100000,1,3,3,0.3,1000,2000,3000,1,ignore,405.1149895,,,,,38,47.21768093
96,intercepts,100000,1,3,3,0.3,1000,2000,3000,1,embed,24.3746056,,,,,13,29.92718863
97,intercepts,100000,1,3,3,0.3,1000,2000,3000,2,ohe,18.94132836,,,,,12,52.02970839
98,intercepts,100000,1,3,3,0.3,1000,2000,3000,2,ignore,320.0507483,,,,,32,39.74752641
99,intercepts,100000,1,3,3,0.3,1000,2000,3000,2,embed,22.07552732,,,,,12,28.01856327
100,intercepts,100000,1,3,3,0.3,1000,2000,3000,3,ohe,18.95588381,,,,,13,55.19500613
101,intercepts,100000,1,3,3,0.3,1000,2000,3000,3,ignore,391.9703334,,,,,32,40.1060977
102,intercepts,100000,1,3,3,0.3,1000,2000,3000,3,embed,24.0555926,,,,,12,27.85581112
103,intercepts,100000,1,3,3,0.3,1000,2000,3000,4,ohe,12.43521569,,,,,13,54.63129759
104,intercepts,100000,1,3,3,0.3,1000,2000,3000,4,ignore,314.9041819,,,,,30,37.5051415
105,intercepts,100000,1,3,3,0.3,1000,2000,3000,4,embed,13.48343916,,,,,12,27.87420535
106,intercepts,100000,1,3,3,3,1000,2000,3000,0,ohe,30.17392518,,,,,13,54.68928623
107,intercepts,100000,1,3,3,3,1000,2000,3000,0,ignore,587.9400609,,,,,28,35.32299161
108,intercepts,100000,1,3,3,3,1000,2000,3000,0,embed,25.32724069,,,,,13,30.44809914
109,intercepts,100000,1,3,3,3,1000,2000,3000,1,ohe,29.04668496,,,,,12,52.67530322
110,intercepts,100000,1,3,3,3,1000,2000,3000,1,ignore,638.1895968,,,,,28,35.0901773
111,intercepts,100000,1,3,3,3,1000,2000,3000,1,embed,37.90211759,,,,,13,30.0359056
112,intercepts,100000,1,3,3,3,1000,2000,3000,2,ohe,19.12108237,,,,,14,56.93914843
113,intercepts,100000,1,3,3,3,1000,2000,3000,2,ignore,597.4549089,,,,,19,24.26413202
114,intercepts,100000,1,3,3,3,1000,2000,3000,2,embed,30.8781525,,,,,12,27.79460883
115,intercepts,100000,1,3,3,3,1000,2000,3000,3,ohe,22.91847192,,,,,13,54.48472309
116,intercepts,100000,1,3,3,3,1000,2000,3000,3,ignore,651.4714024,,,,,24,31.07687545
117,intercepts,100000,1,3,3,3,1000,2000,3000,3,embed,30.25680876,,,,,15,34.50741076
118,intercepts,100000,1,3,3,3,1000,2000,3000,4,ohe,17.13309083,,,,,14,56.83396339
119,intercepts,100000,1,3,3,3,1000,2000,3000,4,ignore,581.2358334,,,,,15,19.36045051
120,intercepts,100000,1,3,3,3,1000,2000,3000,4,embed,32.38393926,,,,,12,27.97539449
121,intercepts,100000,1,0.3,0.3,0.3,1000,2000,3000,0,lmm,1.915534139,0.16218673,1.451985,1.1469518,0.99790573,16,71.30365181
122,intercepts,100000,1,0.3,0.3,0.3,1000,2000,3000,1,lmm,1.880390648,0.16574967,1.4398774,1.1034735,0.8998327,16,67.91571522
123,intercepts,100000,1,0.3,0.3,0.3,1000,2000,3000,2,lmm,2.009680667,0.16027401,1.566806,1.1847422,1.088595,16,68.1818049
124,intercepts,100000,1,0.3,0.3,0.3,1000,2000,3000,3,lmm,1.915938529,0.16551603,1.3699968,1.0743248,0.9210309,16,68.37842083
125,intercepts,100000,1,0.3,0.3,0.3,1000,2000,3000,4,lmm,1.76427713,0.16834632,1.5255471,1.037128,0.9370316,16,70.32722092
126,intercepts,100000,1,0.3,0.3,3,1000,2000,3000,0,lmm,1.988447137,0.17690976,1.1426454,0.7944872,2.300471,30,120.5101612
127,intercepts,100000,1,0.3,0.3,3,1000,2000,3000,1,lmm,1.950020123,0.1989351,0.9211405,0.7711186,2.280936,30,118.6791952
128,intercepts,100000,1,0.3,0.3,3,1000,2000,3000,2,lmm,1.994541547,0.19489211,1.1430833,0.82027614,2.3941913,31,122.5033722
129,intercepts,100000,1,0.3,0.3,3,1000,2000,3000,3,lmm,2.000397981,0.17799379,1.3356034,0.7444279,2.272064,30,119.9443574
130,intercepts,100000,1,0.3,0.3,3,1000,2000,3000,4,lmm,1.855979932,0.19967353,0.9054334,0.5365112,1.7791549,43,165.2854075
131,intercepts,100000,1,0.3,3,0.3,1000,2000,3000,0,lmm,1.902464306,0.16424355,1.181146,3.110768,0.73479944,25,99.62800956
132,intercepts,100000,1,0.3,3,0.3,1000,2000,3000,1,lmm,1.904259377,0.16870019,1.3938783,2.702784,0.5817465,32,124.9381084
133,intercepts,100000,1,0.3,3,0.3,1000,2000,3000,2,lmm,1.864723813,0.1678335,0.99242264,2.8256671,0.60430276,31,122.0547507
134,intercepts,100000,1,0.3,3,0.3,1000,2000,3000,3,lmm,1.94311576,0.17838098,1.0934359,3.2237659,0.7218479,27,106.5051913
135,intercepts,100000,1,0.3,3,0.3,1000,2000,3000,4,lmm,1.996082497,0.17614609,1.0672615,3.2289748,0.6992195,28,109.9273543
136,intercepts,100000,1,0.3,3,3,1000,2000,3000,0,lmm,2.37872316,0.19924963,1.0967551,2.9737794,2.023616,38,145.1392038
137,intercepts,100000,1,0.3,3,3,1000,2000,3000,1,lmm,2.452078322,0.20785607,1.2423862,3.1606667,2.20092,37,141.4217105
138,intercepts,100000,1,0.3,3,3,1000,2000,3000,2,lmm,2.450028036,0.19951898,1.040589,3.038588,2.2124476,36,139.5174992
139,intercepts,100000,1,0.3,3,3,1000,2000,3000,3,lmm,2.381306515,0.21528292,1.1591368,3.1377916,2.3620248,32,125.5371737
140,intercepts,100000,1,0.3,3,3,1000,2000,3000,4,lmm,2.371250805,0.19581425,1.2073305,2.665433,1.7611598,43,164.5279124
141,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,0,lmm,1.916397525,0.15627877,4.9690843,0.99026006,0.88141656,22,88.62452245
142,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,1,lmm,1.952976171,0.16255715,5.2612815,0.89165336,0.8527013,22,89.01865816
143,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,2,lmm,1.818391084,0.16353542,5.124449,0.7405951,0.80042976,23,93.03550553
144,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,3,lmm,1.882708626,0.14463954,4.8902345,0.95440865,0.7973583,22,89.37655926
145,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,4,lmm,2.093368244,0.1636138,5.1041784,0.8976449,0.8984596,19,78.29785657
146,intercepts,100000,1,3,0.3,3,1000,2000,3000,0,lmm,2.330379425,0.19826029,4.56502,0.7970141,2.0506077,34,132.2357893
147,intercepts,100000,1,3,0.3,3,1000,2000,3000,1,lmm,2.142953145,0.18768802,3.5773957,0.60499775,2.0884166,33,128.0199585
148,intercepts,100000,1,3,0.3,3,1000,2000,3000,2,lmm,2.4521337,0.17436375,4.7426157,0.8843003,2.2506742,32,124.550118
149,intercepts,100000,1,3,0.3,3,1000,2000,3000,3,lmm,2.33102896,0.20296489,5.0596986,0.78713965,2.2918007,31,121.5374799
150,intercepts,100000,1,3,0.3,3,1000,2000,3000,4,lmm,2.277697556,0.18598774,5.13784,0.7306815,2.2027543,34,131.5377111
151,intercepts,100000,1,3,3,0.3,1000,2000,3000,0,lmm,1.960087927,0.15578674,4.03245,2.6903458,0.6139413,33,129.6986949
152,intercepts,100000,1,3,3,0.3,1000,2000,3000,1,lmm,2.009615973,0.1737081,4.6710863,3.011149,0.6948363,29,115.238883
153,intercepts,100000,1,3,3,0.3,1000,2000,3000,2,lmm,2.06799256,0.16216753,4.5044856,2.9449656,0.642194,31,122.8996425
154,intercepts,100000,1,3,3,0.3,1000,2000,3000,3,lmm,2.02492993,0.16934107,4.7934465,2.9991212,0.576565,35,136.8717163
155,intercepts,100000,1,3,3,0.3,1000,2000,3000,4,lmm,2.210247798,0.1913864,4.9017673,2.9700682,0.6888329,30,118.8017013
156,intercepts,100000,1,3,3,3,1000,2000,3000,0,lmm,2.601619583,0.2163784,5.0067744,2.7109768,2.0286434,40,152.8009033
157,intercepts,100000,1,3,3,3,1000,2000,3000,1,lmm,2.53275501,0.19438542,3.9193385,2.9429178,2.1089003,36,137.3854733
158,intercepts,100000,1,3,3,3,1000,2000,3000,2,lmm,2.48122843,0.18703595,3.8884537,2.25503,1.7222812,51,191.5957553
159,intercepts,100000,1,3,3,3,1000,2000,3000,3,lmm,2.613927907,0.19797246,3.634248,2.332565,1.5890777,50,187.6292508
160,intercepts,100000,1,3,3,3,1000,2000,3000,4,lmm,2.283634308,0.19031006,3.9539635,2.307,1.7389944,47,177.1681297
161,intercepts,100000,1,0.3,0.3,0.3,1000,2000,3000,0,lme4,3.105220051,2.919372368,10.00875523,21.12693728,27.2814939,0,6.516087055
162,intercepts,100000,1,0.3,0.3,0.3,1000,2000,3000,1,lme4,3.118770154,2.903934597,9.363057775,19.4385047,32.10549838,0,6.794646025
163,intercepts,100000,1,0.3,0.3,0.3,1000,2000,3000,2,lme4,3.216580671,2.923462857,8.392654501,19.45475675,30.18173247,0,5.164335012
164,intercepts,100000,1,0.3,0.3,0.3,1000,2000,3000,3,lme4,3.14487248,2.921802005,9.156775742,19.50717428,32.5811743,0,6.214138031
165,intercepts,100000,1,0.3,0.3,0.3,1000,2000,3000,4,lme4,3.025879351,2.883912901,8.794747177,17.60088175,32.92961546,0,5.817387104
166,intercepts,100000,1,0.3,0.3,3,1000,2000,3000,0,lme4,3.190233664,2.909174363,11.11039833,19.01380083,281.996017,0,8.609622955
167,intercepts,100000,1,0.3,0.3,3,1000,2000,3000,1,lme4,3.23553265,2.873452838,9.095498782,16.82535211,302.4774868,0,8.594705105
168,intercepts,100000,1,0.3,0.3,3,1000,2000,3000,2,lme4,3.143755499,2.909085207,8.719889501,17.13276863,266.7625944,0,8.171038866
169,intercepts,100000,1,0.3,0.3,3,1000,2000,3000,3,lme4,3.130108328,2.902721482,11.21991116,21.17617473,302.7003007,0,8.123389959
170,intercepts,100000,1,0.3,0.3,3,1000,2000,3000,4,lme4,3.168535591,2.90778994,10.66086855,26.16709298,304.2755704,0,9.432805061
171,intercepts,100000,1,0.3,3,0.3,1000,2000,3000,0,lme4,3.218209433,2.910687625,10.4911241,199.7343025,27.03730933,0,8.796415091
172,intercepts,100000,1,0.3,3,0.3,1000,2000,3000,1,lme4,3.128991678,2.938448897,6.984335395,190.6445308,31.08838849,0,7.137231827
173,intercepts,100000,1,0.3,3,0.3,1000,2000,3000,2,lme4,3.205178023,2.956412604,12.49759989,203.3419838,28.02870768,0,8.597157955
174,intercepts,100000,1,0.3,3,0.3,1000,2000,3000,3,lme4,3.244477061,2.897987124,11.20985425,181.555513,32.51026875,0,6.148256063
175,intercepts,100000,1,0.3,3,0.3,1000,2000,3000,4,lme4,3.157877671,2.940199075,10.74619857,171.2628747,27.50999087,0,8.320822001
176,intercepts,100000,1,0.3,3,3,1000,2000,3000,0,lme4,3.226107522,2.892843236,7.544660943,201.7810749,319.4569144,0,7.514631987
177,intercepts,100000,1,0.3,3,3,1000,2000,3000,1,lme4,3.104134627,2.925654293,7.594995552,189.3581928,294.654851,0,9.356673956
178,intercepts,100000,1,0.3,3,3,1000,2000,3000,2,lme4,3.22633084,2.922780008,7.663727528,183.0089395,297.6520619,0,8.370460033
179,intercepts,100000,1,0.3,3,3,1000,2000,3000,3,lme4,3.185006224,2.904597055,8.842312222,207.4291498,308.2045136,0,6.229336977
180,intercepts,100000,1,0.3,3,3,1000,2000,3000,4,lme4,3.170182743,2.910000334,9.291640372,199.370919,294.3146019,0,6.345595837
181,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,0,lme4,3.186626782,2.932516973,87.33637682,18.75146851,33.41215969,0,7.606572866
182,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,1,lme4,3.071908595,2.862870449,108.241688,18.03751593,30.73074136,0,8.076877117
183,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,2,lme4,3.118687917,2.931253545,90.13361881,17.02158675,30.29527821,0,7.529222012
184,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,3,lme4,3.10328564,2.951040919,121.0595787,18.96177433,31.62980563,0,7.088132143
185,intercepts,100000,1,3,0.3,0.3,1000,2000,3000,4,lme4,3.193939528,2.89535983,99.17827456,17.40275334,31.87529478,0,7.065991879
186,intercepts,100000,1,3,0.3,3,1000,2000,3000,0,lme4,3.089957998,2.884921945,91.24291876,17.90309689,300.8146506,0,8.08710289
187,intercepts,100000,1,3,0.3,3,1000,2000,3000,1,lme4,3.225106995,2.896593993,99.53782944,18.99426471,309.6029724,0,10.43085599
188,intercepts,100000,1,3,0.3,3,1000,2000,3000,2,lme4,3.195126949,2.93590267,104.0983476,22.85891723,329.4759065,0,5.77096796
189,intercepts,100000,1,3,0.3,3,1000,2000,3000,3,lme4,3.193784675,2.954222556,109.7523821,21.5843224,295.0971163,0,4.957970142
190,intercepts,100000,1,3,0.3,3,1000,2000,3000,4,lme4,3.193273526,2.93059698,92.66394484,22.67869321,289.3632925,0,8.612778902
191,intercepts,100000,1,3,3,0.3,1000,2000,3000,0,lme4,3.160985003,2.92624534,101.3779388,181.2241535,29.5426065,0,8.788182974
192,intercepts,100000,1,3,3,0.3,1000,2000,3000,1,lme4,3.146361096,2.948898863,84.01554807,214.0303496,28.97646857,0,6.651948929
193,intercepts,100000,1,3,3,0.3,1000,2000,3000,2,lme4,3.173420314,2.909024513,74.30221097,227.2731195,30.00569157,0,8.690598965
194,intercepts,100000,1,3,3,0.3,1000,2000,3000,3,lme4,3.238966172,2.905941502,127.2568082,156.8907385,28.95361628,0,9.095836163
195,intercepts,100000,1,3,3,0.3,1000,2000,3000,4,lme4,3.226937032,2.952001606,103.7497298,199.205103,25.61901894,0,8.44532609
196,intercepts,100000,1,3,3,3,1000,2000,3000,0,lme4,3.176786711,2.878420627,82.34285271,202.7678769,289.2962994,0,7.881571054
197,intercepts,100000,1,3,3,3,1000,2000,3000,1,lme4,3.28045083,2.982119202,116.944495,191.7720613,258.4771329,0,9.952755928
198,intercepts,100000,1,3,3,3,1000,2000,3000,2,lme4,3.267551015,2.93309928,100.121759,202.5212741,277.4515008,0,7.100389957
199,intercepts,100000,1,3,3,3,1000,2000,3000,3,lme4,3.335326471,2.908433273,98.38257779,220.9853372,356.41764,0,9.65972805
200,intercepts,100000,1,3,3,3,1000,2000,3000,4,lme4,3.198562202,2.924050376,91.58003137,209.5256517,287.7970009,0,7.91099596
