epoch,experiment,loss,sig2b_est0,sig2b_est1,sig2b_est2,sig2b_est3,sig2b_est4,sig2b_grad0,sig2b_grad1,sig2b_grad2,sig2b_grad3,sig2b_grad4,sig2e_est,sig2e_grad,val_loss
62,2,49.90932846,1.1519308,1.6942375,2.8858263,3.0036345,3.9572375,-0.2779703,-0.44252968,-0.18718642,-0.16582775,-0.16307831,0.31575552,-2.8421392,50.46959305
63,2,49.85702133,1.1513344,1.6909721,2.881156,3.0051343,3.9072578,-0.093218446,0.05333495,-0.1141476,-0.011176348,-0.04190421,0.29658782,0.22767138,50.48458862
64,2,49.86701202,1.1240149,1.6638604,2.8120267,2.931953,3.8429935,-0.034684658,-0.062214375,-0.009572059,0.17533112,-0.12673044,0.32622686,0.33556017,50.55742645
65,2,49.76066589,1.1146891,1.6592675,2.7944283,2.9672108,3.8203125,0.021750927,0.06661081,0.09293258,0.088579655,-0.01293993,0.2903665,1.0964603,50.47089767
66,2,49.76791763,1.0843711,1.644247,2.750564,2.898699,3.7550046,-0.22157049,0.008009911,-0.14354455,0.15768826,-0.02227065,0.28550816,0.35586557,50.43544388
67,2,49.7132988,1.084505,1.6317508,2.718628,2.8836331,3.7202022,0.006792069,0.11463165,0.07450801,0.17029858,0.10745573,0.26669735,1.2752723,50.74278259
68,2,49.72794724,1.0867183,1.5845358,2.7057414,2.8409815,3.6671302,-0.11498451,0.11191368,0.14512038,0.009928703,0.14392233,0.30166295,1.3741381,50.35281754
69,2,49.68433762,1.0593231,1.5717342,2.6382418,2.807392,3.6166368,0.008121491,-0.023393631,-0.07211697,0.017502546,-0.06947625,0.30902967,-0.199669,50.50387192
70,2,49.70069122,1.0453937,1.5489197,2.6647177,2.7499378,3.6139102,-0.2161355,-0.106609344,-0.000784397,0.034223557,-0.12740219,0.30622616,-0.23213923,50.44738388
71,2,49.63840103,1.0183777,1.5485181,2.6185172,2.7363598,3.5571368,-0.36652756,-0.04996586,-0.08962077,0.03808117,-0.3154142,0.32048154,-0.5141466,50.28705215
72,2,49.64644241,1.0266538,1.5415645,2.602459,2.7301252,3.5778306,-0.14988565,-0.09824276,0.26116258,0.0974552,0.06468594,0.30570212,1.0208539,50.24898529
73,2,49.66493988,1.0197555,1.5124255,2.5757668,2.7024143,3.5462642,-0.33196163,-0.0758934,0.081623435,0.018467426,0.02995205,0.32597232,0.3975548,50.53527832
74,2,49.58694458,0.9920175,1.482054,2.5491464,2.6450887,3.4802656,-0.2337017,0.002346993,0.12685281,0.14519405,-0.02397728,0.32668647,0.8565844,50.41573715
75,2,49.61478424,0.9794793,1.4637202,2.518623,2.6217022,3.4325757,-0.57517433,-0.1629672,0.030727595,-0.11043453,-0.20408726,0.33119527,-0.8763602,50.57675171
76,2,49.60733795,0.9793532,1.45489,2.474657,2.609666,3.4210014,-0.18661404,-0.10919571,0.047895193,0.16392183,0.015800476,0.3428005,0.47474134,50.61680603
77,2,49.62244415,0.97327566,1.446412,2.5082183,2.628688,3.4077358,0.06674433,0.15188885,0.22984338,0.03526306,-0.042373776,0.2995449,1.4361567,50.2057724
78,2,49.52314377,0.9647392,1.4350431,2.4616344,2.5633478,3.3864062,-0.13872379,0.07243276,0.20544016,0.109191895,-0.13713479,0.30376017,0.44014877,50.41568375
79,2,49.49287796,0.95783645,1.4416574,2.4256945,2.531852,3.3324175,0.15929937,0.27700877,0.13899279,0.18993068,0.10979462,0.30365133,2.0138206,50.30719376
80,2,49.49492645,0.9343417,1.4090009,2.403666,2.5115545,3.2945337,-0.04903674,0.15810943,0.09961039,0.0712719,0.08647704,0.29982004,1.3420973,50.30667877
81,2,49.5196228,0.9175989,1.3869865,2.374089,2.4821548,3.2588656,-0.30845928,-0.3169098,-0.21173918,-0.037374496,-0.22475576,0.3012718,-1.4551822,50.23618698
82,2,49.51725006,0.93807745,1.3912494,2.3728387,2.4987671,3.2474952,-0.02345413,0.18191838,0.17797989,0.25449944,-0.020296514,0.32410002,1.4881977,50.36606598
83,2,49.46405029,0.9157229,1.3565474,2.3553934,2.4386628,3.206855,-0.40496898,0.06665063,-0.034669623,-0.201792,-0.14495844,0.29702398,-0.8366246,50.34953308
84,2,49.47600555,0.89540195,1.3455237,2.313464,2.4224777,3.180483,-0.10008162,0.121901274,0.13668633,0.045865417,0.05965501,0.32981113,1.2680707,50.03260803
85,2,49.44521332,0.9177304,1.353555,2.3103893,2.3972247,3.1934862,-0.013329983,0.18948936,0.20821333,0.20706081,0.055782795,0.31696802,1.7327023,50.0906868
86,2,49.40996933,0.8816469,1.3266813,2.2902439,2.3664017,3.1524515,-0.20244288,-0.18361306,0.19299126,-0.119108915,-0.20434411,0.30551076,-1.2045984,50.04075241
87,2,49.33587265,0.8730615,1.3093499,2.2515373,2.3681011,3.0828555,0.050719738,0.16185498,0.1285739,0.09628117,0.013935804,0.29029956,1.0321152,50.28587341
88,2,49.39147568,0.8776815,1.3210306,2.2539685,2.3326104,3.0629485,0.073064804,-0.06519604,0.028652549,0.1814413,-0.15120041,0.3305547,0.4216032,50.24870682
89,2,49.32236099,0.87714714,1.3014218,2.2264726,2.3374217,3.0670822,-0.25202417,0.10997391,0.020890653,-0.15944862,-0.014557481,0.32758656,0.13789648,50.13851547
90,2,49.32509613,0.86798936,1.2814201,2.2221594,2.325584,3.0252776,-0.03566742,0.25222397,0.15965593,0.10879636,0.05953169,0.2953494,1.3104274,50.15003967
91,2,49.35663986,0.83764654,1.2832392,2.1780465,2.2787042,2.991523,-0.6418505,-0.43042374,-0.104977846,-0.24712372,-0.29419827,0.29817525,-1.5465422,50.46606827
92,2,49.2818985,0.84813344,1.2647364,2.1817825,2.2785532,2.9859662,-0.19142342,0.0626297,0.025448203,0.19901085,-0.026122212,0.2651902,1.0221201,50.20141983
93,2,49.25492096,0.84678036,1.2441549,2.1553001,2.2510858,2.96521,-0.38969803,0.09637833,-0.02076298,0.026124,0.032159925,0.29670084,0.91756856,50.00103378
94,2,49.32052231,0.8224417,1.2415671,2.141958,2.243864,2.9532878,-0.25464153,0.09559202,-0.23311895,-0.2044859,0.0356645,0.2890891,0.20915729,50.05857849
95,2,49.2863884,0.8415938,1.2505369,2.1628354,2.2312632,2.9557936,-0.011485577,0.23275208,0.26631963,0.14280897,-0.061528802,0.3052678,1.7243665,50.05422974
96,2,49.25976563,0.81860334,1.2161822,2.121452,2.21124,2.9047678,-0.031671047,0.07342243,0.2032204,-0.116984844,0.001641154,0.32635787,0.941915,50.38404846
97,2,49.26994705,0.81705123,1.2280446,2.0964081,2.2045362,2.8831966,-0.042296886,0.26949453,0.26315546,0.015335083,0.16748804,0.31990272,1.877059,50.06638336
98,2,49.20855713,0.79866177,1.2028364,2.0661075,2.1883051,2.8487844,-0.17572933,0.045838833,0.14422584,0.2384001,-0.19728065,0.2905936,0.7246734,49.89762878
99,2,49.19111252,0.8063416,1.2080384,2.0698977,2.176025,2.8648195,-0.14111614,0.15223885,0.081792355,0.078980446,-0.02946949,0.29512736,0.6098254,50.12711334
100,2,49.21471405,0.7830299,1.1805443,2.036857,2.1427379,2.8122587,-0.42901182,-0.12776041,0.18160415,0.111549854,-0.23021913,0.32785678,0.1013301,50.28416824
101,2,49.18152237,0.80801004,1.2005956,2.0575707,2.1431673,2.8286772,-0.1975565,0.09060717,0.072969675,0.008677483,-0.08108187,0.32013527,1.0611851,50.36595535
102,2,49.17399216,0.7607071,1.1510975,2.0075414,2.080367,2.7660198,-0.2743969,0.21050453,-0.08806914,0.053113937,-0.10781264,0.32033908,0.3252436,50.11254883
103,2,49.13658142,0.77578753,1.1566216,2.0025296,2.1121721,2.758779,-0.3799249,-0.14349675,-0.2779293,0.005916119,-0.015075624,0.30952013,-0.6063811,50.28244019
104,2,49.18141937,0.7657068,1.1515567,1.9938077,2.0971863,2.7520242,0.23373413,0.14299011,0.19338316,0.16488457,0.11759043,0.33374092,1.480387,50.02522278
105,2,49.19128418,0.7577428,1.1317765,1.9517157,2.047144,2.727286,0.25269604,-0.07719755,-0.2437411,0.08699727,0.088873625,0.31723925,0.8360652,50.0775032
106,2,49.09854126,0.7671816,1.1407042,1.95365,2.0607245,2.6877449,-0.1688776,-0.2773707,-0.11445367,-0.06340647,0.047597528,0.30099192,0.2392163,50.00542068
107,2,49.12075806,0.75530136,1.1188362,1.9598306,2.0566819,2.6928506,0.060635567,-0.046196938,-0.010236859,0.10340452,-0.032759666,0.31426218,-0.17481208,50.10759735
108,2,49.1390686,0.7404603,1.116403,1.931604,2.0545433,2.662565,-0.1463604,-0.024222374,0.123809576,-0.18102026,-0.19048262,0.32124206,-0.75727105,50.05301666
0,3,681.385437,2.2696152,2.43267,2.4758885,2.5659125,2.6469216,-4.866532,-8.288134,-8.074409,-13.885862,-11.717043,1.5293696,-7.7654047,175.4664459
1,3,121.1882477,3.0473535,3.3981168,3.4936662,3.6589313,3.7644181,-0.87660354,-1.6268835,-1.9491043,-2.7291296,-2.630273,1.6306856,-0.7297257,90.37246704
2,3,77.58403015,3.8125901,4.4531493,4.6365204,4.879851,5.0570345,-0.15818834,-0.3515382,-0.50635874,-0.7309787,-0.6195549,1.6514658,0.032492742,69.85767365
3,3,65.64081573,4.230519,5.5236683,5.864695,6.278514,6.596373,-0.041927356,-0.02115633,-0.080175914,-0.1695919,-0.20654441,1.3714577,0.2487055,62.94653702
4,3,60.77364731,4.1723037,6.42478,7.0723057,7.7982087,8.361508,0.12533058,0.079874165,0.019414142,0.002748847,-0.043886915,0.66532165,0.71351755,59.50371933
5,3,58.11750793,3.9455884,6.804443,7.6736298,8.828093,9.832813,-0.0439094,-0.051094152,-0.09757806,-0.004808307,-0.11461103,0.4567774,-0.49044642,57.55053329
6,3,56.65755463,3.7291873,6.8834524,7.9713073,9.373767,10.710936,0.049224675,-0.032979608,0.04345131,0.019556284,-0.001505137,0.47743586,-0.066890225,56.53590393
7,3,55.68059158,3.5900495,6.8406296,8.00593,9.51516,11.144291,0.001817226,-0.01839438,0.009883303,-0.020043254,-0.03209752,0.3711904,-0.022903387,55.51847076
8,3,55.00664902,3.4620929,6.7265806,7.9549685,9.527851,11.218832,0.1253224,0.05262252,0.06263259,0.05206096,0.029555544,0.3432254,0.79753786,54.97463989
9,3,54.49054337,3.2992558,6.556767,7.7991905,9.369798,11.192903,0.097479165,0.070902735,0.091810204,0.07448749,0.07575059,0.38189998,1.1781156,54.73577499
10,3,54.0763588,3.1514535,6.3070917,7.620999,9.124117,10.975139,0.09585884,0.10140562,0.09295638,0.052365184,0.053480238,0.3242987,1.3013854,54.21453094
11,3,53.83651352,3.0232012,6.1664495,7.417044,8.957228,10.756169,0.12903866,0.067398965,0.07088339,0.057627827,0.03053689,0.3447498,1.192757,54.10709381
12,3,53.50000763,2.9023316,6.0246925,7.2207346,8.655656,10.436337,0.14075786,0.049642667,0.111113876,0.0477345,0.0797922,0.3105586,1.6037973,53.71895981
13,3,53.29559708,2.7826214,5.833252,7.0458913,8.410024,10.10985,0.053625107,0.06237431,0.018748552,-0.001853585,-0.022871971,0.3262769,0.04874116,53.45940018
14,3,53.10962296,2.6566412,5.689813,6.828366,8.213455,9.93487,0.10813698,0.07178211,0.10718149,0.039804697,0.06251407,0.32872322,1.2772603,53.45358276
15,3,52.86887741,2.5683522,5.513272,6.638017,7.9525867,9.604998,0.03507287,0.001215741,0.03883761,0.036996007,0.03288746,0.345331,0.34341502,53.24934006
16,3,52.72996521,2.491935,5.2890306,6.4224315,7.738509,9.3694725,0.1230008,0.121542275,0.11140551,0.08013415,0.053929925,0.31610206,1.6545234,53.02235031
17,3,52.56420898,2.3461325,5.094039,6.1865945,7.4455514,9.061004,0.12052764,0.1069715,0.06910503,0.038133085,0.070946515,0.2969533,1.6251309,53.21693802
18,3,52.41457748,2.2851923,5.0044093,6.038427,7.2474504,8.84368,0.18984196,0.12590164,0.11531103,0.11461854,0.039316654,0.29330492,1.4706925,52.64723969
19,3,52.29272461,2.2324293,4.8616085,5.8568335,7.024503,8.660999,0.10065502,0.07842654,0.0987674,0.06929356,0.0722692,0.3371649,1.2677488,52.71536636
20,3,52.2342453,2.139146,4.6938424,5.6715813,6.881187,8.438773,-0.020772114,-0.03884542,-0.01848185,-0.041324615,-0.008240223,0.2926919,0.45016065,52.53697586
21,3,52.11359787,2.0776672,4.5921392,5.5258765,6.7250347,8.2365265,0.12302467,0.016364098,0.029530764,0.01683259,0.02194047,0.2823794,0.1361691,52.70884705
22,3,51.98433304,1.9927733,4.4694095,5.376296,6.547983,8.010458,0.12116665,-0.001832604,-0.027686298,0.051329613,-0.008918285,0.29012656,0.09513326,52.49348068
23,3,51.90950394,1.9458432,4.365481,5.279237,6.3675284,7.853293,0.23908237,0.05244708,0.09882593,0.07200897,0.07256627,0.29325047,1.2763784,52.17302322
24,3,51.74351501,1.884037,4.2390347,5.1066217,6.2184863,7.623458,0.28629422,0.13171786,0.14925826,0.14623046,0.11506724,0.30800524,2.2318175,52.29600906
25,3,51.72676086,1.8159312,4.1600294,4.9960184,6.081144,7.5112195,0.1469248,0.10524094,0.08191824,0.08854157,0.05578327,0.32241675,1.0630363,51.96393967
26,3,51.6395874,1.7910476,4.063077,4.9266787,5.9644003,7.3562584,0.059053898,-0.02970922,-0.09774929,-0.002056599,-0.014666796,0.33869365,0.30657035,51.97342682
27,3,51.53099823,1.7363601,3.9956872,4.859647,5.83296,7.209938,0.034243524,0.031748056,0.09972978,0.0632987,0.043637455,0.29620507,0.7158741,51.92072296
28,3,51.48853683,1.7115155,3.912446,4.7275233,5.7229905,7.0789523,0.07593185,0.039803445,0.12479809,0.002760649,0.053963423,0.31360757,1.0934936,51.98642731
29,3,51.37264633,1.6614858,3.784656,4.6150336,5.5644703,6.939157,0.04567629,0.022773743,0.071210265,0.068321705,0.09649801,0.28602788,1.077078,51.95131302
30,3,51.3271904,1.6071028,3.7246234,4.499458,5.4865847,6.787371,0.20617154,0.08812046,0.10182917,-0.02117014,0.07939336,0.27721786,1.1815937,51.85716629
31,3,51.27484894,1.568494,3.598079,4.383857,5.382906,6.6710644,0.20843336,0.079800665,0.13794804,0.12674427,0.05455482,0.314245,1.7479205,51.71522522
32,3,51.17238235,1.5110545,3.5532882,4.258778,5.225469,6.5156684,0.1793356,0.08501613,0.11103892,0.11784363,0.1115489,0.27845314,1.4580657,51.96051407
33,3,51.15769577,1.4705443,3.4749405,4.215997,5.1908135,6.4148235,0.3306953,0.13548636,0.11805761,0.10358143,0.10129213,0.29584223,1.681489,51.57606125
34,3,51.01725769,1.4643624,3.3913565,4.165143,5.0756555,6.3207874,0.08408952,0.12800926,0.10374248,0.008307934,0.03015408,0.2834439,1.5239953,51.55069733
35,3,51.08065796,1.4011387,3.3908348,4.097818,5.0182533,6.197312,0.16506994,0.13384342,0.118050456,0.14049864,0.08156693,0.30473864,1.7710264,51.36929703
36,3,51.00396729,1.3767627,3.258247,3.9924138,4.901043,6.0790977,-0.08488953,0.11868286,0.13334197,-0.001645088,0.04915917,0.28368777,0.6697959,51.50181198
37,3,50.90994263,1.3720118,3.1959827,3.8993692,4.786248,5.974221,0.09335685,-0.005339861,0.048173904,-0.032567024,-0.048528552,0.3072022,0.99208796,51.59894562
38,3,50.84515381,1.351023,3.1491416,3.8820667,4.753115,5.9411936,0.2944554,0.116684556,0.14359763,0.13269854,0.12140417,0.27480108,1.9774197,51.47816849
39,3,50.86163712,1.3201752,3.1031842,3.7836168,4.6484847,5.8259454,0.18889952,0.056123734,0.10444772,0.105477095,0.010854721,0.32205617,0.7934139,51.15977478
40,3,50.75079346,1.2861745,3.0508528,3.7361763,4.5867925,5.741155,0.15212393,0.09080303,0.12612867,0.0988965,0.12272024,0.25677395,1.4098246,51.46904755
41,3,50.68884659,1.2551901,2.994793,3.645041,4.4925184,5.624377,0.20145011,0.14500618,0.14763021,0.104525924,0.13685322,0.26953346,1.7633626,51.44760895
42,3,50.68995667,1.26105,2.9299397,3.6191425,4.437437,5.5597606,0.16793633,0.13641214,0.11982489,0.12515736,0.112317085,0.29400942,1.4046664,51.36408615
43,3,50.69269943,1.2121886,2.8878279,3.5721552,4.4114475,5.491606,0.18991625,0.10199654,0.15962398,-0.007374048,0.089717686,0.30132878,1.3173941,51.38249207
44,3,50.58568192,1.2218,2.8325655,3.518329,4.31049,5.419589,0.13801503,0.08315337,-0.006000519,-0.11120796,-0.10907078,0.30597585,-0.2663371,51.22800827
45,3,50.58575821,1.182847,2.8289049,3.4793327,4.2309146,5.3524456,0.16401148,-0.24641776,-0.011106491,-0.102600455,0.088474154,0.26073644,-0.62532735,51.19682312
46,3,50.51449203,1.136654,2.7402601,3.3887947,4.1551747,5.205599,0.35264158,0.05974841,0.16469789,0.1281681,0.10888386,0.28753373,1.3517977,50.93789673
47,3,50.45567703,1.098639,2.6851716,3.314602,4.0909367,5.1416445,0.15174341,-0.06005025,0.052192688,0.035344362,-0.001836062,0.27269194,0.46879968,51.17047882
48,3,50.45549393,1.0956142,2.6497402,3.280001,4.049193,5.0684786,0.19800723,0.13115096,0.12652987,0.10961914,0.10053313,0.28985468,1.4394968,50.95917892
49,3,50.38338852,1.0678806,2.6443038,3.249367,3.9881217,5.0210223,0.08483505,0.12207317,0.025818706,-0.07536316,0.092627764,0.26409608,0.96756494,51.13351059
50,3,50.38280869,1.0624247,2.5951154,3.2232175,3.9298508,4.9379563,0.19496918,0.12059355,0.02977252,0.08434945,0.05942297,0.2898636,1.5231154,51.00303268
51,3,50.32816696,1.0324677,2.5795195,3.1411095,3.891536,4.905362,0.10594523,0.120985985,0.023503065,0.07136369,0.100973606,0.29376698,1.1307843,51.07419586
52,3,50.2594223,1.0335559,2.5128036,3.099153,3.8623288,4.8307385,0.22299981,0.09419608,0.11737037,0.001793325,0.06083405,0.29517463,0.8420574,50.82822418
53,3,50.27283859,1.0332699,2.464537,3.0653448,3.7933435,4.7788525,0.41957736,0.10139084,0.20928943,0.09774399,0.1531272,0.28718054,2.019435,50.85499954
54,3,50.25668716,0.98244375,2.431607,3.019959,3.7258117,4.706476,-0.19927692,-0.19518328,0.011281967,-0.083595276,-0.07453489,0.31198794,-1.5036079,50.79185486
55,3,50.22686386,0.99880826,2.4014475,2.9839687,3.6910095,4.6226845,0.16145802,-0.0990572,-0.009410381,-0.2873764,-0.04800272,0.27233675,-1.4838996,50.95220566
56,3,50.20452118,1.0005461,2.364946,2.9619286,3.685727,4.610696,0.22849083,-0.056176186,-0.13615179,-0.101854324,0.048419595,0.29088786,-0.62156284,51.18697739
57,3,50.18189621,0.97483796,2.3438847,2.9165926,3.6075969,4.55274,0.031126022,-0.10843468,0.13594747,-0.044895172,0.046729565,0.27919734,0.5267315,50.84412003
58,3,50.19135666,0.95569956,2.3126214,2.8774083,3.5628443,4.504169,0.0704298,0.044876575,0.002089977,-0.020553589,-0.022904396,0.28786117,0.15085533,50.92563629
59,3,50.11303329,0.936704,2.3026774,2.846481,3.5308042,4.455354,0.11775327,0.1468153,0.097109795,0.14486408,0.11505222,0.27279913,1.6060276,50.78239822
60,3,50.00601959,0.92422515,2.2795963,2.818598,3.4864821,4.3967547,0.2615223,0.14544487,0.15770423,0.20482445,0.1036849,0.26053232,1.9157426,50.81230545
61,3,50.00152206,0.8915785,2.2265892,2.7674346,3.4287786,4.350405,0.36065173,0.19922924,0.1194514,0.061276913,0.09214997,0.29489052,1.4440408,50.72277451
62,3,49.97735596,0.9037201,2.224456,2.765603,3.3910012,4.28918,0.17487323,0.15625381,0.12749404,0.13890123,0.13075912,0.28471747,1.3784003,50.66687012
63,3,49.96493912,0.89292943,2.1946206,2.7175958,3.3784668,4.297134,0.014485121,-0.13329935,-0.00137043,-0.005830288,-0.025190353,0.29082248,0.09858194,50.86527252
64,3,49.94657135,0.87896395,2.138256,2.6978288,3.3458426,4.2228155,0.2818234,-0.15389824,0.032390594,0.17519188,0.112692595,0.2812402,0.7254131,50.44525528
65,3,49.93251038,0.8611245,2.1378574,2.6753986,3.2953594,4.183746,0.28413844,0.042722225,0.086479425,0.07606411,0.15085638,0.27555516,1.3957909,50.61613464
66,3,49.88948441,0.84506196,2.0997548,2.6460457,3.2596502,4.0869217,0.22177553,-0.039378643,0.21670079,-0.004837036,-0.15291429,0.29195878,0.9486944,50.70988846
67,3,49.87860107,0.8214046,2.0819983,2.5715113,3.2190585,4.088573,0.2811718,0.1509695,0.09506178,-0.002438784,-0.009906054,0.29323187,1.3982953,50.69475937
68,3,49.87206268,0.8182441,2.0531151,2.5676765,3.1832325,4.0467615,0.35285616,0.14585662,0.1735574,0.22337866,0.14520693,0.2864112,2.450797,50.53558731
69,3,49.82729721,0.82951015,2.0262835,2.533708,3.1542313,4.00459,0.2469616,0.017120838,0.06202936,-0.02309227,0.0642724,0.2762344,1.3323524,50.290905
70,3,49.83241653,0.82366246,2.0245955,2.5395908,3.1389263,3.9760242,0.3576398,0.07227945,0.22959566,0.026701927,-0.008554697,0.2775765,1.504819,50.59194946
71,3,49.79325867,0.8012646,1.9839034,2.482167,3.093856,3.9163888,0.1802392,0.072645664,0.09042722,0.15032434,0.068733454,0.2813881,1.0699477,50.42523575
72,3,49.75473022,0.7917405,1.9618938,2.4495785,3.0592356,3.853927,-0.26151848,-0.12332535,-0.14210892,-0.2259903,0.05655265,0.27538395,-0.5613884,50.66300201
73,3,49.76520538,0.7928221,1.9610394,2.437532,3.0286179,3.8561602,0.14218426,0.17013025,-0.053551614,-0.032171488,0.14079833,0.26946586,-0.20664778,50.51785278
74,3,49.77606201,0.7687908,1.9198611,2.41628,2.9828029,3.7818418,0.15152168,-0.1732893,-0.030257821,-0.06677008,0.0429821,0.28100923,-0.6971871,50.46234894
75,3,49.74507904,0.7842335,1.9297127,2.4091125,2.974945,3.7963414,0.29915953,0.17015266,0.0820663,0.100699425,0.080518246,0.2883625,1.1681471,50.80186462
76,3,49.70363617,0.7582351,1.8888721,2.3872654,2.9412856,3.7415824,0.20243406,0.015019417,-0.1614641,-0.22622585,-0.029359818,0.2851027,-0.1862803,50.68677902
77,3,49.6820488,0.7487757,1.8655438,2.3250678,2.8972423,3.6985471,0.093636274,-0.009037018,0.05297041,-0.10361433,-0.03928089,0.2910154,0.976836,50.59568405
78,3,49.62057877,0.73319364,1.8353834,2.2999034,2.885283,3.6379318,0.3199768,0.03948307,0.1368351,-0.13913727,-0.01613617,0.30054173,-0.0643304,50.42816925
79,3,49.66265106,0.7357715,1.817272,2.29255,2.8464038,3.6319668,0.27321815,0.043913364,0.05745983,-0.008152008,-0.034870148,0.29081774,0.8711805,50.45943451
0,4,587.9404907,2.3062832,2.4483721,2.4764893,2.5694447,2.6781406,-3.9767377,-4.925761,-6.1131377,-7.572418,-7.915537,1.5442908,-2.1457486,158.4406433
1,4,111.7548294,3.1576264,3.4008281,3.474969,3.6525042,3.8175683,-0.4938762,-1.0374638,-0.83681864,-1.425268,-1.4714456,1.6481731,0.33979228,85.19562531
2,4,74.58195496,4.0024815,4.4195476,4.55807,4.8413525,5.1075034,0.060182247,-0.26131254,-0.2347257,-0.21059604,-0.3624774,1.6549683,0.33188403,68.00319672
3,4,64.30067444,4.5850663,5.426282,5.6668897,6.1474504,6.6285496,0.14380425,-0.05694843,0.010273121,0.03267221,-0.08326832,1.2560709,0.72144294,61.82203293
4,4,59.76234055,4.834536,6.2860227,6.581513,7.464915,8.33906,0.061821133,-0.015817724,0.04145366,0.023042649,-0.049488857,0.5367445,-0.25755838,58.70106506
5,4,57.32017899,4.838718,6.5986323,7.007531,8.241738,9.664511,0.07902394,0.058731183,0.07198271,0.059359957,-0.012353579,0.36638942,0.54382885,56.74809265
6,4,56.00251389,4.765778,6.6823483,7.105347,8.563149,10.334831,0.07171281,0.023479342,0.06581849,-0.014007181,0.000809677,0.36760184,0.27707928,55.8410759
7,4,55.03862762,4.6021557,6.626952,7.0732493,8.6104,10.61698,0.105648756,0.043433964,0.0512594,0.05507493,0.013305222,0.33894306,0.34496972,55.13429642
8,4,54.40084076,4.4682055,6.4668784,6.98393,8.540952,10.714891,0.021330655,-0.00747782,-0.019465625,0.005824193,-0.022003021,0.32512042,-0.514752,54.69112778
9,4,53.97877502,4.2728853,6.3283386,6.790453,8.325352,10.564235,0.109168574,0.08068581,0.06937248,0.061373055,0.044955954,0.31715366,1.2861636,54.13798523
10,4,53.60950089,4.06318,6.0662894,6.5741796,8.031389,10.3931055,0.00567162,0.008770108,0.0138385,0.055172622,0.055560887,0.33522847,0.22942531,53.9740448
11,4,53.29439926,3.9407372,5.8787794,6.4058604,7.8613925,10.135378,0.08996922,0.060791433,0.02555592,0.019549564,-0.008396708,0.3324842,0.093678154,53.70898056
12,4,53.09475708,3.7556608,5.6966877,6.220354,7.5879884,9.848964,0.10405518,0.0609414,0.06460369,0.09110159,0.010041922,0.3393496,1.1932232,53.54594421
13,4,52.81211472,3.6052654,5.5037684,6.032738,7.299478,9.569549,0.005347014,0.002861157,0.032800242,-0.03457588,-0.06723253,0.30835122,0.05074531,53.12930298
14,4,52.59555054,3.4532049,5.3322706,5.79325,7.0651336,9.34517,-0.12557429,0.018215537,-0.08057745,0.020098805,-0.03112591,0.2961053,-0.03917764,52.99009705
15,4,52.49785233,3.3386672,5.150199,5.619617,6.8485203,9.0350275,0.09117162,-0.008894712,-0.014284495,0.06488381,-0.04116787,0.29813713,0.22921753,53.10028839
16,4,52.28672791,3.1750147,4.948676,5.427304,6.609652,8.76627,-0.06251517,0.046182007,0.04298693,-0.051561967,-0.005200028,0.30888897,0.42398182,52.67873001
17,4,52.11379623,3.079361,4.777082,5.281902,6.4216895,8.498215,-0.0380598,-0.061793685,0.005238116,0.000763685,-0.050332896,0.28624052,0.09261915,52.71334457
18,4,52.01750565,2.9548833,4.683183,5.107037,6.2279944,8.271837,0.029459417,-0.06554991,-0.089252084,-0.013688594,0.013873789,0.30226636,0.07166338,52.7600441
19,4,51.87598419,2.8747373,4.554092,4.9052043,6.06553,8.078765,-0.09525132,-0.111377835,-0.0911678,-0.1546362,-0.11016851,0.30341116,-1.401742,52.22630692
20,4,51.7833786,2.727457,4.3771305,4.754306,5.880684,7.896532,0.09267461,-0.038933277,-0.003249228,-0.015267581,0.017978154,0.2878925,0.7066939,52.17124176
21,4,51.66238403,2.6673732,4.270878,4.6655827,5.7255816,7.724803,-0.07900715,-0.057074845,0.012832105,0.020992279,0.022886744,0.30016112,0.5841218,52.18426132
22,4,51.56373978,2.5933018,4.1322165,4.549693,5.5816865,7.51472,0.057048917,-0.07270101,-0.001859784,0.062367678,-0.053447813,0.29586735,0.36665165,52.09782791
23,4,51.48497009,2.5220695,4.0383596,4.4230914,5.4214244,7.3491173,-0.059693217,-0.33616555,-0.11853844,-0.17328101,-0.06442097,0.26968086,-1.5870136,51.92263794
24,4,51.4052124,2.478377,3.9250133,4.308011,5.292996,7.1917195,0.07291305,0.03235489,-0.0505895,0.055069923,0.045856856,0.26656172,0.9568762,51.65247726
25,4,51.33262253,2.4132454,3.8505607,4.1755633,5.1958585,7.0192275,0.01326257,0.000965714,-0.32481733,-0.002519965,-0.07022498,0.26771644,-0.26614195,51.91085815
26,4,51.29199982,2.3382988,3.7738311,4.1107416,5.07375,6.8908772,0.08715761,0.021624863,0.009160697,0.003347904,0.023420334,0.26705515,0.9838438,51.94952011
27,4,51.19048309,2.2241452,3.6813266,3.990645,4.9332256,6.7537007,-0.021120548,0.001657963,-0.08672869,-0.18281692,0.005460948,0.2800529,0.09974229,51.8976593
28,4,51.05839157,2.1894648,3.58981,3.907657,4.797351,6.596699,-0.22563624,-0.23029149,-0.28350306,-0.21300223,-0.17071027,0.22850475,-2.4462602,51.62848663
29,4,51.09483337,2.1187844,3.4785733,3.8030388,4.690091,6.4410715,-0.021332026,-0.25769973,-0.10485214,-0.09837258,0.028067369,0.2687936,0.05432792,51.64457703
